audio_file,audio_path,query_text,chunk_id,doc_title,match_score,source_audio
libri100_01740.wav,./data/audio_clean/libri100_01740.wav,HE DID NOT CARE IN THE LEAST WHETHER THEY FOUND OR NOT AND WHEN CAPTAIN GLOMAX WAS HELD TO HAVE DISGRACED HIMSELF THOROUGHLY BY WASTING AN HOUR IN DIGGING OUT AND THEN KILLING A VIXEN HE HAD NOT A WORD TO SAY ABOUT IT,doc00479_chunk002,Alboin,0.1111,librispeech_train.100
libri100_01453.wav,./data/audio_clean/libri100_01453.wav,YOU AND YOUR PONY BE WHAT MAKES YOU SO COARSE AND BRUTAL MARKHAM I'M QUITE ASHAMED OF YOU YOU ANSWER MY QUESTIONS BEFORE YOU LEAVE THIS SPOT I WILL KNOW WHAT YOU MEAN BY THIS PERFIDIOUS DUPLICITY,doc00173_chunk001,Anxiety,0.0526,librispeech_train.100
libri360_01241.wav,./data/audio_clean/libri360_01241.wav,THE MAJOR WHO DIDN'T KNOW THE GROUND TRIED IT AT AN IMPRACTICABLE PLACE AND BROUGHT HIS MARE DOWN BUT SHE FELL AT THE RIGHT SIDE AND HE WAS QUICK ENOUGH IN GETTING AWAY FROM HER NOT TO FALL UNDER HER IN THE DITCH,doc00311_chunk003,Ashoka,0.0526,librispeech_train.360
libri360_01446.wav,./data/audio_clean/libri360_01446.wav,CHAPTER NINETEEN MAGNETIC ORE MILLING WORK DURING THE HUDSON FULTON CELEBRATION OF OCTOBER NINETEEN O NINE BURGOMASTER VAN LEEUWEN,doc00449_chunk000,Ahmed III,0.0526,librispeech_train.360
libri360_01765.wav,./data/audio_clean/libri360_01765.wav,I FOUND MOST OF THE SHOPS SHUT AND IN SUCH AS WERE OPEN I LIKEWISE FOUND THE PEOPLE PETRIFIED HAVING REACHED A VAST SQUARE IN THE HEART OF THE CITY I PERCEIVED A LARGE FOLDING GATE COVERED WITH PLATES OF GOLD,doc00017_chunk000,Algeria,0.1111,librispeech_train.360
libri360_00768.wav,./data/audio_clean/libri360_00768.wav,HE PRODUCED FROM AN INNER POCKET A LITTLE BOX OF PURPLE VELVET THAT OPENED WITH A SNAP AND OUT OF IT HE DREW A LONG SPARKLING THING,doc00452_chunk007,Acupuncture,0.0526,librispeech_train.360
libri100_01199.wav,./data/audio_clean/libri100_01199.wav,OR AS A BOX OF TOOTH PICKS READY FOR USE IN AN AMERICAN WATCH FACTORY ONE MAN TENDS TWELVE OR FIFTEEN AUTOMATIC MACHINES A SMALL BRASS ROD IS FED AUTOMATICALLY TO THE MACHINE,doc00100_chunk021,American Revolutionary War,0.0526,librispeech_train.100
libri100_01617.wav,./data/audio_clean/libri100_01617.wav,HOW IS YOUR MOTHER INQUIRED ANNE POLITELY JUST AS IF SHE HAD NOT SEEN MISSUS BARRY PICKING APPLES THAT MORNING IN EXCELLENT HEALTH AND SPIRITS SHE IS VERY WELL THANK YOU,doc00190_chunk002,Ataxia,0.0526,librispeech_train.100
libri100_00238.wav,./data/audio_clean/libri100_00238.wav,SHE KEPT HIM DOWN BY REFUSING TO QUARREL WITH HIM THIS WAS WHAT SHE NOW PROPOSED TO HIM TO ENJOY AND HIS SECRET DISCOMFORT WAS HIS SENSE THAT ON THE WHOLE IT WAS WHAT WOULD BEST SUIT HIM BEING KEPT DOWN WAS A BORE BUT,doc00163_chunk004,Atom,0.0526,librispeech_train.100
libri100_02436.wav,./data/audio_clean/libri100_02436.wav,GIDEON SPILETT AND THE SAILOR HOISTED THEMSELVES OVER THE PALISADE LEAPED INTO THE ENCLOSURE THREW DOWN THE PROPS WHICH SUPPORTED THE INNER DOOR RAN INTO THE EMPTY HOUSE AND SOON POOR HERBERT WAS LYING ON AYRTON'S BED IN A FEW MOMENTS HARDING WAS BY HIS SIDE,doc00281_chunk000,Aleister Crowley,0.0526,librispeech_train.100
libri360_01846.wav,./data/audio_clean/libri360_01846.wav,THE WATER NOW FLOWED FROM SHORE TO SHORE BUT THROUGH THE CLEAR WATER THE DOME WAS STILL VISIBLE AND THE HOUSES OF THE SKEEZERS COULD BE DIMLY SEEN THROUGH THE PANES OF GLASS GOOD EXCLAIMED THE SU DIC,doc00212_chunk007,Alcohol (chemistry),0.0526,librispeech_train.360
libri360_00121.wav,./data/audio_clean/libri360_00121.wav,BEING SENT TO SUCCEED SATURNINUS AS PRESIDENT OF SYRIA AND WAS COME AS AN ASSESSOR TO HEROD WHO HAD DESIRED HIS ADVICE IN HIS PRESENT AFFAIRS AND AS THEY WERE SITTING TOGETHER ANTIPATER CAME UPON THEM WITHOUT KNOWING ANY THING OF THE MATTER SO HE CAME INTO THE PALACE CLOTHED IN PURPLE,doc00096_chunk002,Art,0.0526,librispeech_train.360
libri100_01603.wav,./data/audio_clean/libri100_01603.wav,IT WOULD BE TERRIBLE IF WE JUST SKIPPED FROM SEPTEMBER TO NOVEMBER WOULDN'T IT LOOK AT THESE MAPLE BRANCHES DON'T THEY GIVE YOU A THRILL SEVERAL THRILLS I'M GOING TO DECORATE MY ROOM WITH THEM MESSY THINGS SAID MARILLA WHOSE AESTHETIC SENSE WAS NOT NOTICEABLY DEVELOPED,doc00074_chunk011,Articles of Confederation,0.0526,librispeech_train.100
libri100_02905.wav,./data/audio_clean/libri100_02905.wav,I HAVE NEVER SAID SO BEFORE TO ANY ONE I WOULD NOT SAY SO TO YOU NOW IF HE HAD NOT SPOKEN TO YOU AS HE HAS DONE EMILY IT MUST NOT BE WHY NOT PAPA IF YOU SAY IT SHALL NOT BE SO IT SHALL NOT,doc00120_chunk021,Arabic,0.0556,librispeech_train.100
libri100_02106.wav,./data/audio_clean/libri100_02106.wav,AS THAT OTHER SHIP THEY SANG ABOUT WITH ONE MAN OF HER CREW ALIVE WHAT PUT TO SEA WITH SEVENTY FIVE ALL OF US HAD AN AMPLE SHARE OF THE TREASURE AND USED IT WISELY OR FOOLISHLY ACCORDING TO OUR NATURES,doc00201_chunk003,Hercule Poirot,0.0526,librispeech_train.100
libri360_01770.wav,./data/audio_clean/libri360_01770.wav,I STOOD SOME TIME ADMIRING THE RICHES AND MAGNIFICENCE OF THE ROOM BUT ABOVE ALL,doc00140_chunk030,Andy Warhol,0.0625,librispeech_train.360
libri100_00824.wav,./data/audio_clean/libri100_00824.wav,FOR A MONTH SMALL BOYS FOLLOWED HIM DOWN THE STREET AND EVERYBODY CALLED HIM MAJOR,doc00311_chunk003,Ashoka,0.0556,librispeech_train.100
libri100_01243.wav,./data/audio_clean/libri100_01243.wav,THE OBJECTIVE INCOME OF SOCIETY BEING THE ALGEBRAIC SUM OF THE GOODS ACQUIRED OR PARTED WITH BY ALL THE INDIVIDUALS WE SHOULD NOT UNDERSTAND THAT EITHER SOCIAL OR PRIVATE OBJECTIVE INCOMES INCLUDE ONLY MATERIAL GOODS,doc00131_chunk011,Audi,0.0526,librispeech_train.100
libri100_00857.wav,./data/audio_clean/libri100_00857.wav,KENNICOTT WAS TRIUMPHANT WHEN THE COMMERCIAL CLUB DID CAPTURE ONE SMALL SHY FACTORY WHICH PLANNED TO MAKE WOODEN AUTOMOBILE WHEELS BUT WHEN CAROL SAW THE PROMOTER,doc00438_chunk001,"Albert Alcibiades, Margrave of Brandenburg-Kulmbach",0.0526,librispeech_train.100
libri100_02829.wav,./data/audio_clean/libri100_02829.wav,BUT WHY DO THEY COME TO ME WITH THEIR MOUTHS OPEN LIKE DOGS CRAVING A BONE IT USED NOT TO BE SO OF COURSE MEN WERE ALWAYS ANXIOUS FOR OFFICE AS THEY ARE NOW WELL YES WE'VE HEARD OF THAT BEFORE TO DAY I THINK,doc00359_chunk011,Allosaurus,0.1111,librispeech_train.100
libri100_00793.wav,./data/audio_clean/libri100_00793.wav,NOR ARE THEY ACCUSTOMED TO ALLOWING THE INDIAN A VOICE IN HIS OWN AFFAIRS FURTHERMORE MANY OF THE MOST PROGRESSIVE RED MEN ARE ENLISTED IN THE GOVERNMENT SERVICE WHICH WOULD MAKE THEIR POSITION A VERY DIFFICULT ONE IN CASE OF ANY FRICTION WITH THE AUTHORITIES,doc00100_chunk040,American Revolutionary War,0.1111,librispeech_train.100
libri100_01091.wav,./data/audio_clean/libri100_01091.wav,THE NOSE WAS A BLACK PERFECTLY ROUNDED TUBE JUTTING AN INCH OR SO BEYOND THE CHEEK SURFACE GROTESQUE ALIEN AND TERRIFYING IT MADE NO HOSTILE MOVE AND SINCE IT HAD NOT TURNED ITS HEAD HE COULD NOT BE SURE IT HAD EVEN SIGHTED HIM,doc00110_chunk000,Alismatales,0.0526,librispeech_train.100
libri100_02505.wav,./data/audio_clean/libri100_02505.wav,YET AMIABLE BUT FATUOUS PERSONS WITH ALL THESE FACTS BEFORE THEIR EYES PASS RESOLUTIONS DEMANDING UNIVERSAL ARBITRATION FOR EVERYTHING,doc00455_chunk005,Amaranth,0.1111,librispeech_train.100
libri100_02801.wav,./data/audio_clean/libri100_02801.wav,IF RUIN IS POSSIBLE TO ZERO IN SWITZERLAND OR IN THE PYRENEES THIS PENNILESS SCAMP WOULD HAVE BECOME A MILLIONAIRE BUT AN INN KEEPER MUST BROWSE WHERE FATE HAS HITCHED HIM,doc00259_chunk008,Amplitude modulation,0.0526,librispeech_train.100
libri100_01122.wav,./data/audio_clean/libri100_01122.wav,NICHOLL ONCE INTRODUCED WITH HIS COMPANIONS INSIDE THE PROJECTILE BEGAN TO CLOSE THE OPENING BY MEANS OF A STRONG PLATE HELD IN POSITION BY POWERFUL SCREWS OTHER PLATES CLOSELY FITTED,doc00096_chunk002,Art,0.0526,librispeech_train.100
libri100_01999.wav,./data/audio_clean/libri100_01999.wav,AS ONE BY ONE THEIR DEFENCES FELL AND THE END DREW NEAR THEN FOOD FAILED IN THE CITY MEN FOUGHT LIKE DEMONS IN THE STREETS FOR A TINY LOAF OF BARLEY BREAD SO FRANTIC WERE THE PEOPLE WITH HUNGER,doc00526_chunk009,Almoravid dynasty,0.1111,librispeech_train.100
libri100_02075.wav,./data/audio_clean/libri100_02075.wav,AND ABOVE ALL IN THE REMARKABLE GAME THAT I SAW SILVER NOW ENGAGED UPON KEEPING THE MUTINEERS TOGETHER WITH ONE HAND AND GRASPING WITH THE OTHER AFTER EVERY MEANS POSSIBLE AND IMPOSSIBLE TO MAKE HIS PEACE AND SAVE HIS MISERABLE LIFE,doc00285_chunk008,Amber Diceless Roleplaying Game,0.0526,librispeech_train.100
libri100_01134.wav,./data/audio_clean/libri100_01134.wav,FOR THE PRESENT WE MUST OCCUPY OURSELVES WITH OUR DEPARTURE ARE WE NOT READY DOUBTLESS BUT THERE ARE STILL SOME PRECAUTIONS TO BE TAKEN TO DEADEN AS MUCH AS POSSIBLE THE FIRST SHOCK,doc00452_chunk007,Acupuncture,0.0526,librispeech_train.100
libri360_01059.wav,./data/audio_clean/libri360_01059.wav,WHEELS HAD CEASED FOR A SHORT SPACE TO TURN AND THE GREAT WHEEL OF EARTH SEEMED TO REVOLVE WITHOUT THE SHOCKS AND NOISES OF ANOTHER TIME THEY WALKED ON ACROSS THE FIELDS AND DOWN THE SHADY LANES,doc00419_chunk025,Apollo program,0.1111,librispeech_train.360
libri100_02974.wav,./data/audio_clean/libri100_02974.wav,FOR WHO WOULD TAKE THE TROUBLE TO PLOUGH AND SOW IF HE WERE NOT CERTAIN THAT HE WOULD REAP TO SATISFY THE HUSBANDMAN IT WAS SUFFICIENT TO GUARANTEE HIM POSSESSION OF HIS CROP ADMIT EVEN THAT HE SHOULD HAVE BEEN,doc00076_chunk017,Arthur Schopenhauer,0.0526,librispeech_train.100
libri360_00807.wav,./data/audio_clean/libri360_00807.wav,PROCEEDED TO WALK THROUGH THE GALLERIES THE GALLERIES WERE FULL OF FASHIONABLY DRESSED LADIES LEANING OVER THE BALUSTRADE AND TRYING NOT TO LOSE A SINGLE WORD OF WHAT WAS BEING SAID BELOW,doc00281_chunk000,Aleister Crowley,0.0526,librispeech_train.360
libri100_00331.wav,./data/audio_clean/libri100_00331.wav,KATE HAD OCCASION SUBSEQUENTLY SHE FOUND IT SOMEHOW TO MENTION TO OUR YOUNG MAN MILLY'S HAVING SPOKEN TO HER OF THIS VIEW ON THE GOOD LADY'S PART SHE WOULD LIKE MILLY HAD HAD IT FROM HER TO PUT KATE CROY IN A BOOK AND SEE WHAT SHE COULD SO DO WITH HER,doc00043_chunk016,Alkane,0.0526,librispeech_train.100
libri100_02138.wav,./data/audio_clean/libri100_02138.wav,AND KEEP A GUARD UPON THE MONEY AS FOR YOU JIM HE SAID IT WENT AGAINST MY HEART,doc00424_chunk003,Alain de Lille,0.0588,librispeech_train.100
libri100_00551.wav,./data/audio_clean/libri100_00551.wav,A PAIR OF PINCE NEZ SAT CROOKEDLY ON HIS NOSE AND TWO FAT VOLUMES UNDER HIS ARM COMPLETED THE PICTURE FISHER WHO WAS AN OBSERVER OF SOME DISCERNMENT NOTICED UNDER THE OVERCOAT A CREASED BLUE SUIT LARGE BLACK BOOTS,doc00529_chunk008,Age of consent,0.0526,librispeech_train.100
libri360_01258.wav,./data/audio_clean/libri360_01258.wav,LOOKING ANXIOUSLY FOR THE CAPTAIN THE FOX HAS GONE ON TO THE GORSE SAID THE ELDER BOTSEY WHAT A STUPID OLD PIG HE IS MEANING THAT TONY TUPPETT WAS THE PIG HE WAS SEEN GOING ON SAID LARRY WHO HAD COME ACROSS A MAN MENDING A DRAIN,doc00388_chunk015,Amazing Grace,0.0526,librispeech_train.360
libri360_00585.wav,./data/audio_clean/libri360_00585.wav,AND ALL THIS CAME OF HIS HAVING BEEN CHRISTENED CHARLES AND OF HIS POSSESSING IN CONSEQUENCE,doc00087_chunk001,List of anthropologists,0.0667,librispeech_train.360
libri360_01884.wav,./data/audio_clean/libri360_01884.wav,WHO SATISFIED HIMSELF WITH HIS OWN EYES OF THE TRUTH OF HER SUSPICIONS TRISTRAM WAS CITED BEFORE THE WHOLE COURT AND REPROACHED WITH HAVING DARED TO PRESENT HIMSELF BEFORE THEM AFTER HAVING SLAIN THEIR KINSMAN,doc00201_chunk003,Hercule Poirot,0.0526,librispeech_train.360
libri360_01606.wav,./data/audio_clean/libri360_01606.wav,MOST MAGNIFICENT OF CARDINALS BE COMPELLED TO GO SEEKING A MATE LIKE ANY COMMON BIRD PERISH THE THOUGHT HE WENT TO THE RIVER TO BATHE AFTER FINDING A SPOT WHERE THE WATER FLOWED CRYSTAL CLEAR OVER A BED OF WHITE LIMESTONE,doc00165_chunk010,Aluminium,0.1111,librispeech_train.360
libri100_00294.wav,./data/audio_clean/libri100_00294.wav,IT MADE THE LITTLE WOMAN HE COULD SEE REALLY LOSE HER HEAD SHE HAD MORE THINGS IN THAT HEAD THAN ANY OF THEM IN ANY OTHER UNLESS PERHAPS IT WERE KATE WHOM HE FELT AS INDIRECTLY WATCHING HIM DURING THIS FOOLISH PASSAGE,doc00358_chunk003,Apatosaurus,0.0526,librispeech_train.100
libri100_02233.wav,./data/audio_clean/libri100_02233.wav,HE MUST OFTEN HAVE ENDURED TORTURES FROM THE BEST OF HIS PUPILS BUT SO THOROUGHLY WAS HE CONSECRATED TO HIS ART THAT HE NEVER FALTERED IN HIS EFFORTS TO LIFT THOSE WHO CONFIDED IN HIM,doc00009_chunk008,Academy Awards,0.1111,librispeech_train.100
libri100_02475.wav,./data/audio_clean/libri100_02475.wav,WHO HAD UNDERSTOOD THE ENGINEER TOP CAN GO WHERE WE CANNOT HE WILL CARRY TO GRANITE HOUSE THE NEWS OF THE CORRAL AND HE WILL BRING BACK TO US THAT FROM GRANITE HOUSE QUICK SAID HARDING QUICK SPILETT RAPIDLY TORE A LEAF FROM HIS NOTE BOOK AND WROTE THESE WORDS,doc00454_chunk002,April 13,0.0526,librispeech_train.100
libri100_02856.wav,./data/audio_clean/libri100_02856.wav,THOUGH HE WOULD HARDLY KNOW THE CAUSE OF HIS MISERY HER RIDICULE AND RAILLERY HE COULD BEAR,doc00369_chunk016,Ammonia,0.0588,librispeech_train.100
libri100_01147.wav,./data/audio_clean/libri100_01147.wav,DONKEYS AND CHICKENS I BET THAT WE SHALL FIND CHICKENS A HUNDRED DOLLARS WE SHALL FIND NONE SAID NICHOLL DONE MY CAPTAIN REPLIED ARDAN CLASPING NICHOLL'S HAND BUT BY THE BYE,doc00102_chunk021,Algorithm,0.0526,librispeech_train.100
libri100_02994.wav,./data/audio_clean/libri100_02994.wav,FOR THE BARBARIANS INSTEAD OF INDULGING IN ANNUAL QUARRELS AND FIGHTS INSTEAD OF CONTINUALLY MOVING THEIR HOUSES FURNITURE AND FAMILIES FROM SPOT TO SPOT THAN TO ASSIGN TO EACH INDIVIDUAL A FIXED AND INALIENABLE ESTATE,doc00526_chunk009,Almoravid dynasty,0.1111,librispeech_train.100
libri100_02900.wav,./data/audio_clean/libri100_02900.wav,THAT HE DID LOVE THE GIRL AS WELL PERHAPS AS HE WAS CAPABLE OF LOVING ANY ONE BUT HE HAD FOUND OUT MANY PARTICULARS AS TO MISTER WHARTON'S MONEY BEFORE HE HAD ALLOWED HIMSELF TO LOVE HER AS SOON AS MISSUS ROBY HAD GATHERED UP HER KNITTING,doc00278_chunk005,Aphrodite,0.1111,librispeech_train.100
libri100_01452.wav,./data/audio_clean/libri100_01452.wav,AND SEEMED INCLINED TO TURN BACK BUT ON SECOND THOUGHT APPARENTLY JUDGED IT BETTER TO CONTINUE HIS COURSE AS BEFORE HE ACCOSTED ME WITH A SLIGHT BOW AND EDGING CLOSE TO THE WALL ENDEAVOURED TO PASS ON BUT I WAS NOT SO MINDED,doc00014_chunk003,Ayn Rand,0.0526,librispeech_train.100
libri360_01132.wav,./data/audio_clean/libri360_01132.wav,AND NO TEMPTATION EVER AFFORDED BY A STROLLING COMPANY SETTING UP ITS BOOTH WITHIN REACH OF ZENNOR BUT DANCING THOUGH DENOUNCED STILL DREW THE MORE INDEPENDENT SPIRITS TOGETHER,doc00136_chunk005,Apple Inc.,0.0526,librispeech_train.360
libri360_00942.wav,./data/audio_clean/libri360_00942.wav,THEIR PROGRESS TO THE CHURCH BEING ALMOST AT A TROT THE BUSTLING UNDERTAKER HAVING A MORE IMPORTANT FUNERAL AN HOUR LATER THREE MILES OFF,doc00330_chunk008,Apocrypha,0.1111,librispeech_train.360
libri360_00609.wav,./data/audio_clean/libri360_00609.wav,THAN RIGHT IN THE MIDDLE OF THE MUD THAT REMAINED WAS DISCOVERED A BLACK SILK VELVET WAISTCOAT WHICH NEARLY EVERY ONE PRESENT IMMEDIATELY RECOGNIZED AS THE PROPERTY OF MISTER PENNIFEATHER,doc00262_chunk003,Ardipithecus,0.1111,librispeech_train.360
libri100_01658.wav,./data/audio_clean/libri100_01658.wav,ALTHOUGH CERTAIN OF THE STRICTER SORT MISSUS BARRY AMONG THEM DISAPPROVED STRONGLY OF IT AND AT THE SAME TIME MARILLA RECOLLECTED THAT SHE HAD PUT THE BOTTLE OF RASPBERRY CORDIAL DOWN IN THE CELLAR,doc00284_chunk020,Athena,0.0526,librispeech_train.100
libri100_00088.wav,./data/audio_clean/libri100_00088.wav,THAT SHE HAD SOMETHING VERY IMPORTANT TO TELL HER AND I HAD LISTENED AT THE DOOR OF THE ROOM INTO WHICH THEY HAD SHUT THEMSELVES NOT LONG AFTER PRUDENCE RETURNED AGAIN I WAS AT THE OTHER END OF THE GARDEN WHEN SHE ARRIVED AND SHE DID NOT SEE ME,doc00358_chunk003,Apatosaurus,0.0526,librispeech_train.100
libri100_02165.wav,./data/audio_clean/libri100_02165.wav,A DIFFERENT VIEW WAS ENTERTAINED IN ENGLAND DURING QUEEN ELIZABETH'S REIGN WHERE CLAVIERS WERE IN VOGUE STYLED VIRGINALS BECAUSE AS AN ANCIENT CHRONICLE EXPLAINED VIRGINS DO MOST COMMONLY PLAY ON THEM,doc00472_chunk006,Akkadian Empire,0.1111,librispeech_train.100
libri360_00920.wav,./data/audio_clean/libri360_00920.wav,THE LAST TO MELCHESTER THAT NIGHT,doc00179_chunk025,The Amazing Spider-Man,0.0833,librispeech_train.360
libri100_01349.wav,./data/audio_clean/libri100_01349.wav,BUT SHE WAS RATHER STARTLED WHEN SHE PERCEIVED THAT KEMP WAS ADDRESSING HER I SHOULD LIKE TO SHOW MY PROWESS TO YOU MISS LEVICE IN WHAT SHE ASKED SOMEWHAT DAZED RUTH RUTH LAUGHED HER MOTHER,doc00438_chunk001,"Albert Alcibiades, Margrave of Brandenburg-Kulmbach",0.0526,librispeech_train.100
libri100_00872.wav,./data/audio_clean/libri100_00872.wav,JOHNNY CHUCK CERTAINLY IS RIGHT AT HOME WHEN IT COMES TO DIGGING YOU OUGHT TO BE THANKFUL THAT HE IS SAID OLD MOTHER NATURE FOR THE HOLES HE HAS DUG HAVE SAVED YOUR LIFE MORE THAN ONCE BY THE WAY PETER SINCE YOU ARE SO WELL ACQUAINTED WITH THOSE HOLES,doc00438_chunk001,"Albert Alcibiades, Margrave of Brandenburg-Kulmbach",0.0526,librispeech_train.100
libri100_00914.wav,./data/audio_clean/libri100_00914.wav,YET MANAGED TO MAKE A VERY COMFORTABLE THING OF IT BY LIVING IN SMALL FLATS AND HAVING TIME TO READ BUT SHE ALSO LEARNED THAT BY COMPARISON GOPHER PRAIRIE WAS A MODEL OF DARING COLOR CLEVER PLANNING AND FRENZIED INTELLECTUALITY,doc00358_chunk003,Apatosaurus,0.0526,librispeech_train.100
libri360_01563.wav,./data/audio_clean/libri360_01563.wav,FOR MANUFACTURING PORTLAND CEMENT AND THAT MISTER EDISON WOULD DEVOTE HIS ATTENTION TO THE DEVELOPING OF A STORAGE BATTERY WHICH DID NOT USE LEAD AND SULPHURIC ACID SO THESE TWO LINES OF WORK WERE TAKEN UP BY MISTER EDISON WITH JUST AS MUCH ENTHUSIASM AND ENERGY AS IS USUAL WITH HIM,doc00105_chunk004,Mouthwash,0.0526,librispeech_train.360
libri100_00773.wav,./data/audio_clean/libri100_00773.wav,IN THE SCIENCES ESPECIALLY IN ETHNOLOGY AND ARCHAEOLOGY WE HAVE SEVERAL WHO HAVE RENDERED MATERIAL SERVICE WILLIAM JONES A SAC AND FOX QUARTER BLOOD WAS A GRADUATE OF HAMPTON AND OF HARVARD UNIVERSITY,doc00139_chunk049,American Civil War,0.0526,librispeech_train.100
libri100_01058.wav,./data/audio_clean/libri100_01058.wav,THERE NEED NOT BE A CERTAIN AMOUNT OF NEWS TELEGRAPHED EACH HOUR THE GOVERNMENT VERIFIES AS MUCH AS POSSIBLE ALL REPORTS BEFORE THEY ARE TRANSMITTED THERE ARE INDEED SOME ADVANTAGES IN THE GOVERNMENT BEING IN CONSTANT TOUCH WITH EACH HOME UNDER ITS CARE,doc00074_chunk000,Articles of Confederation,0.0526,librispeech_train.100
libri100_01971.wav,./data/audio_clean/libri100_01971.wav,IF YOU WOULD LET HIM HAVE THREE THOUSAND MORE SO YOU TOOK THE FARM AND GAVE HIM THE MONEY I DID SIR PERHAPS I AM TO BLAME,doc00407_chunk002,Absalom,0.125,librispeech_train.100
libri360_00213.wav,./data/audio_clean/libri360_00213.wav,AND WITHOUT SUCH MOURNING AS MEN USUALLY EXPECT AT A KING'S DEATH,doc00311_chunk002,Ashoka,0.1333,librispeech_train.360
libri100_01025.wav,./data/audio_clean/libri100_01025.wav,THE THEATRE OF HONOR BY FAVYN,doc00222_chunk016,Aristophanes,0.0833,librispeech_train.100
libri100_01491.wav,./data/audio_clean/libri100_01491.wav,BUT SHE OFFERED NO EXTENUATION OR DEFENCE AND WITH A KIND OF SHAMELESS CALMNESS SHOCKING INDEED TO WITNESS IN ONE SO YOUNG AS GOOD AS TOLD ME THAT MY REMONSTRANCE WAS UNAVAILING AND MY PASTORAL ADVICE QUITE THROWN AWAY UPON HER,doc00243_chunk000,Azerbaijani Armed Forces,0.0526,librispeech_train.100
libri100_02272.wav,./data/audio_clean/libri100_02272.wav,THE FIRST RAINS HAD FALLEN ON THE LOWLANDS AND THE FIRST SNOWS ON THE MOUNTAINS AND EVERYTHING WAS FRESH AND BRACING WHILE AN ABUNDANCE OF BALMY SUNSHINE FILLED ALL THE NOONDAY HOURS,doc00149_chunk007,ABBA,0.0526,librispeech_train.100
libri360_01963.wav,./data/audio_clean/libri360_01963.wav,WHO CERTAINLY MUST HAVE COME OUT OF THE MOUNTAIN,doc00312_chunk004,American (word),0.0769,librispeech_train.360
libri100_01012.wav,./data/audio_clean/libri100_01012.wav,IT WAS RADIANT WITH THE QUIZZICAL EXPRESSION WHICH WAS ITS NATURAL CHARACTER BUT WHICH I HAD NEVER SEEN IT ASSUME EXCEPT WHEN WE WERE ALONE TOGETHER AND WHEN HE UNBENT HIMSELF FREELY IN AN INSTANT AFTERWARD HE STOOD ERECT,doc00190_chunk002,Ataxia,0.1111,librispeech_train.100
libri360_00677.wav,./data/audio_clean/libri360_00677.wav,AND LEAVING WORD THAT WE'D BE BACK BEFORE NIGHT WE GOT AWAY QUIETLY NOT WISHING TO BE THOUGHT TOO GULLIBLE IF WE FAILED AND SECRETLY HOPING TO HAVE SOME NICE LITTLE DISCOVERY ALL TO OURSELVES IT WAS A LONG TWO HOURS NEARER THREE,doc00152_chunk002,MessagePad,0.0526,librispeech_train.360
libri100_02094.wav,./data/audio_clean/libri100_02094.wav,AND TO TAKE THEM HOME FOR THE GIBBET WOULD HAVE BEEN A CRUEL SORT OF KINDNESS THE DOCTOR HAILED THEM AND TOLD THEM OF THE STORES WE HAD LEFT AND WHERE THEY WERE TO FIND THEM BUT THEY CONTINUED TO CALL US BY NAME AND APPEAL TO US FOR GOD'S SAKE,doc00284_chunk020,Athena,0.0526,librispeech_train.100
libri360_00042.wav,./data/audio_clean/libri360_00042.wav,WE MUST MAKE PRELIMINARY INQUIRIES AS TO WHETHER THE GEOGRAPHICAL POSITION THE LAWS THE HABITS THE MANNERS AND THE OPINIONS OF THE PEOPLE AMONGST WHOM IT IS TO BE INTRODUCED WILL ADMIT OF THE ESTABLISHMENT OF A WEAK AND DEPENDENT EXECUTIVE GOVERNMENT,doc00098_chunk010,Abortion,0.0526,librispeech_train.360
libri100_02638.wav,./data/audio_clean/libri100_02638.wav,I NEVER SELL GOODS WITHOUT KNOWING WHERE I CAN FIND THEM WHEN I WANT THEM AND IF THESE FELLOWS TRY TO PUT THEIR FOREFEET IN THE TROUGH OR START ANY SHOVING AND CROWDING THEY'RE GOING TO FIND ME FORGETTING MY TABLE MANNERS TOO,doc00549_chunk001,Amathus,0.1111,librispeech_train.100
libri100_00891.wav,./data/audio_clean/libri100_00891.wav,WHITE COLUMNS SEEN ACROSS LEAFY PARKS SPACIOUS AVENUES TWISTY ALLEYS DAILY SHE PASSED A DARK SQUARE HOUSE WITH A HINT OF MAGNOLIAS AND A COURTYARD BEHIND IT AND A TALL CURTAINED SECOND STORY WINDOW THROUGH WHICH A WOMAN WAS ALWAYS PEERING,doc00190_chunk002,Ataxia,0.0526,librispeech_train.100
libri360_01855.wav,./data/audio_clean/libri360_01855.wav,HAVING BEEN IT IS SAID OVERWHELMED BY THE OCEAN,doc00075_chunk000,Atlantic Ocean,0.0769,librispeech_train.360
libri100_00854.wav,./data/audio_clean/libri100_00854.wav,BEST FLOUR IN THE COUNTRY THAT THE SURROUNDING FARM LANDS WERE RENOWNED,doc00438_chunk001,"Albert Alcibiades, Margrave of Brandenburg-Kulmbach",0.0625,librispeech_train.100
